source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
"Albany, Georgia has a population density of 535 people per square kilometer, its total area is 144.7 sq kms and is elevated 62 meters above sea level.","The population density of Albany, Georgia is 535 people per square kilometer.",lettria_079,"What is the population density of Albany, Georgia?",535 people per square kilometer,t5,rag_parent_child,False,"{'HALL': 0.0009713535546325147, 'NOHALL': 0.9990286827087402}",0.0009713535546325147,0.9990286464453675,0.5462220907211304
Distributor of the movie Super Capers is Roadside Attractions.,The distributors of Super Capers are Roadside Attractions and Lionsgate.,lettria_080,Who is the distributor of Super Capers?,Roadside Attractions,t5,rag_parent_child,False,"{'HALL': 0.9929730892181396, 'NOHALL': 0.007026931270956993}",0.9929730892181396,0.0070269107818603516,0.5117940902709961
"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.",Bionico comes from the Guadalajara region in the Mexican state of Jalisco.,lettria_081,Where does Bionico come from?,Guadalajara,t5,rag_parent_child,False,"{'HALL': 0.007105552591383457, 'NOHALL': 0.9928944706916809}",0.007105552591383457,0.9928944474086165,0.511254608631134
"A severed Wasp was written in English in the United States, where African Americans are an ethnic group.","The ethnic groups that live in the country where *A Severed Wasp* was written (the United States) include Native Americans, African Americans, and Asian Americans.",lettria_082,What ethnic group lives in the country where A Severed Wasp was written?,African Americans,t5,rag_parent_child,False,"{'HALL': 0.08225652575492859, 'NOHALL': 0.917743444442749}",0.08225652575492859,0.9177434742450714,0.4952343702316284
"A dish served for dessert, Bionico requires granola as one of its ingredients. It can also have honey added to it.",One of the ingredients of Bionico is granola.,lettria_083,What is one of the ingredients of Bionico?,granola,t5,rag_parent_child,False,"{'HALL': 0.006545186974108219, 'NOHALL': 0.9934547543525696}",0.006545186974108219,0.9934548130258918,0.6630948185920715
"In the United States, one of the national ethnic groups are the African Americans. The United States is where Abraham A. Ribicoff, who was married to Casey Ribicoff, died.",Abraham A. Ribicoff was married to Ruth Ribicoff.,lettria_084,Who was Abraham A. Ribicoff married to?,Casey Ribicoff,t5,rag_parent_child,False,"{'HALL': 0.06766729056835175, 'NOHALL': 0.9323327541351318}",0.06766729056835175,0.9323327094316483,0.4619641602039337
"The full name of the A.F.C. Fylde is ""Association Football Club Fylde"" they are based at Bryning Lane and have 3180 members.","The full name of A.F.C. Fylde is ""Association Football Club Fylde"".",lettria_085,What is the full name of A.F.C. Fylde?,Association Football Club Fylde,t5,rag_parent_child,False,"{'HALL': 0.0006377307581715286, 'NOHALL': 0.9993622899055481}",0.0006377307581715286,0.9993622692418285,0.8653278350830078
The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,"The song ""Mermaid"" by Train was released on the Columbia Records and Sony Music Entertainment record labels.",lettria_086,What record label released Mermaid?,Columbia Records,t5,rag_parent_child,False,"{'HALL': 0.8925684094429016, 'NOHALL': 0.10743160545825958}",0.8925684094429016,0.10743159055709839,0.4067533612251282
Abraham A.Ribicoff is from the United States and his wife is Casey Ribicoff.,"Based on the provided context, there is conflicting information about Abraham A. Ribicoff's wife. Some statements say his wife is Ruth Ribicoff, while others state it is Casey Ribicoff. However, the most consistent and repeated information identifies Ruth Ribicoff as his wife.

Therefore, Abraham A. Ribicoff's wife is Ruth Ribicoff.",lettria_087,Who is Abraham A. Ribicoff's wife?,Casey Ribicoff,t5,rag_parent_child,False,"{'HALL': 0.9994093179702759, 'NOHALL': 0.0005907019949518144}",0.9994093179702759,0.0005906820297241211,0.4482635259628296
"Anaheim, California in the U.S. is led by the California State Assembly.","Based on the provided context, Anaheim, California is led by the California State Assembly.",lettria_088,"Who leads Anaheim, California?",California State Assembly,t5,rag_parent_child,False,"{'HALL': 0.0024235928431153297, 'NOHALL': 0.9975764155387878}",0.0024235928431153297,0.9975764071568847,0.6308099031448364
"108 St. Georges Terrace has a floor area of 39500 square metres and is located in Perth, Australia.","The floor area of 108 St. Georges Terrace is 39,500 square metres.",lettria_089,What is the floor area of 108 St. Georges Terrace?,39500 square metres,t5,rag_parent_child,False,"{'HALL': 0.004610915668308735, 'NOHALL': 0.9953891038894653}",0.004610915668308735,0.9953890843316913,0.5477645397186279
"Austin is part of Hays County, Texas and the states largest city is Houston.",The largest city in Texas is Houston.,lettria_090,What is the largest city in Texas?,Houston,t5,rag_parent_child,False,"{'HALL': 0.04075504094362259, 'NOHALL': 0.959244966506958}",0.04075504094362259,0.9592449590563774,0.7099922895431519
"The 3Arena is located in Dublin, which is a part of Leinster, in the Republic of Ireland.","The 3Arena is located in Dublin, which is in the Republic of Ireland. Therefore, the country is the Republic of Ireland.",lettria_091,In what country is the city where the 3Arena is located?,the Republic of Ireland,t5,rag_parent_child,False,"{'HALL': 0.9872136116027832, 'NOHALL': 0.012786353006958961}",0.9872136116027832,0.012786388397216797,0.6839473843574524
The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,The leader of the country where the Aleksey Chirikov was built is Juha Sipilä.,lettria_092,Who is the leader of the country where the Aleksey Chirikov was built?,Juha Sipila,t5,rag_parent_child,False,"{'HALL': 0.9999681711196899, 'NOHALL': 3.177950929966755e-05}",0.9999681711196899,3.1828880310058594e-05,0.5301772952079773
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.","Lady Anne Monson died on February 18, 1776.",lettria_093,When did Lady Anne Monson die?,"February 18, 1776",t5,rag_parent_child,False,"{'HALL': 0.005206732079386711, 'NOHALL': 0.9947932362556458}",0.005206732079386711,0.9947932679206133,0.5672008991241455
Bacon explosion which contains bacon and sausage is a dish found in the United States.,A Bacon Explosion contains bacon and sausage.,lettria_094,What does Bacon Explosion contain?,bacon and sausage,t5,rag_parent_child,False,"{'HALL': 0.0044803316704928875, 'NOHALL': 0.9955196380615234}",0.0044803316704928875,0.9955196683295071,0.7401613593101501
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva's professional field is mathematical optimization.,lettria_096,What is Darinka Dentcheva's professional field?,Mathematical optimization,t5,rag_parent_child,False,"{'HALL': 0.002084077103063464, 'NOHALL': 0.9979159235954285}",0.002084077103063464,0.9979159228969365,0.6016278862953186
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.","The largest city in Madison County, Indiana is Anderson.",lettria_097,What is the largest city in Madison County?,Anderson,t5,rag_parent_child,False,"{'HALL': 0.00011162498412886634, 'NOHALL': 0.9998884201049805}",0.00011162498412886634,0.9998883750158711,0.5307297110557556
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,One of the products offered by Trane is HVAC.,lettria_098,What is one of the products offered by Trane?,HVAC,t5,rag_parent_child,False,"{'HALL': 0.00808759219944477, 'NOHALL': 0.9919123649597168}",0.00808759219944477,0.9919124078005552,0.6773579120635986
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.","The Acharya Institute of Technology is located in Soldevanahalli, on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, in the state of Karnataka, India.",lettria_099,Where is the Acharya Institute of Technology located?,"Bangalore, Karnataka",t5,rag_parent_child,False,"{'HALL': 0.9965315461158752, 'NOHALL': 0.0034684566780924797}",0.9965315461158752,0.003468453884124756,0.5716114044189453
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,The ethnic group that lives in the country where Abraham A. Ribicoff was born is African Americans.,lettria_100,What ethnic group lives in the country where Abraham A. Ribicoff was born?,African Americans,t5,rag_parent_child,False,"{'HALL': 0.5841280221939087, 'NOHALL': 0.41587191820144653}",0.5841280221939087,0.4158719778060913,0.5039209127426147
89646863 is the LCCN number of ACM Transactions on Information Systems.,The LCCN number of ACM Transactions on Information Systems is 89646863.,oskgc_001,What is the LCCN number of ACM Transactions on Information Systems?,89646863,t5,rag_parent_child,False,"{'HALL': 0.0004516090848483145, 'NOHALL': 0.9995483756065369}",0.0004516090848483145,0.9995483909151517,0.4396941363811493
'A Glastonbury Romance' was followed by 'Weymouth Sands' which was authored by John Cowper Powys.,John Cowper Powys wrote the book that followed 'A Glastonbury Romance'.,oskgc_002,Who wrote the book that followed 'A Glastonbury Romance'?,John Cowper Powys,t5,rag_parent_child,False,"{'HALL': 0.9635034799575806, 'NOHALL': 0.03649658337235451}",0.9635034799575806,0.036496520042419434,0.659832239151001
"Before her death on February 18, 1776, Lady Anne Monson was a resident of India married to George Monson.",Lady Anne Monson was married to George Monson.,oskgc_003,Who was Lady Anne Monson married to?,George Monson,t5,rag_parent_child,False,"{'HALL': 0.19856436550617218, 'NOHALL': 0.8014355897903442}",0.19856436550617218,0.8014356344938278,0.6498015522956848
"English is spoken in the United States, where Native Americans are an ethnic group and where Albany (Georgia) can be found.","The language spoken in the country where Albany, Georgia can be found is English.",oskgc_004,"What language is spoken in the country where Albany, Georgia can be found?",English,t5,rag_parent_child,False,"{'HALL': 0.20478615164756775, 'NOHALL': 0.7952138781547546}",0.20478615164756775,0.7952138483524323,0.35750317573547363
One of the main ingredients in Binignit is sago.,One of the main ingredients in Binignit is sweet potato.,oskgc_005,What is one of the main ingredients in Binignit?,sago,t5,rag_parent_child,False,"{'HALL': 0.01474005077034235, 'NOHALL': 0.985260009765625}",0.01474005077034235,0.9852599492296576,0.018511146306991577
Alpharetta is part of Fulton County (Georgia) in the United States. The United States is home to an ethnic group called African Americans.,"The ethnic groups that live in the country where Alpharetta is located (the United States) include Asian Americans, Native Americans, and African Americans.",oskgc_006,What ethnic group lives in the country where Alpharetta is located?,African Americans,t5,rag_parent_child,False,"{'HALL': 0.9868505001068115, 'NOHALL': 0.013149531558156013}",0.9868505001068115,0.013149499893188477,0.45773082971572876
The University of Burgundy campus is located in Dijon.,The University of Burgundy campus is located in Dijon.,oskgc_008,Where is the University of Burgundy campus located?,Dijon,t5,rag_parent_child,False,"{'HALL': 0.0036344167310744524, 'NOHALL': 0.9963655471801758}",0.0036344167310744524,0.9963655832689255,0.5962823629379272
English Without Tears was written by Anatole de Grunwald and Terence Rattigan.,English Without Tears was written by Terence Rattigan and Anatole de Grunwald.,oskgc_009,Who wrote English Without Tears?,Anatole de Grunwald and Terence Rattigan,t5,rag_parent_child,False,"{'HALL': 0.0004915709141641855, 'NOHALL': 0.9995083808898926}",0.0004915709141641855,0.9995084290858358,0.6380532383918762
"Aleksandre Guruli, height: 178 centimetres, plays for FC Karpaty Lviv club. He has also played for FC Dinamo Batumi.","Based on the provided context, Aleksandre Guruli plays for FC Samtredia, FC Zestafoni, FC Dinamo Batumi, Olympique Lyonnais, and AZAL PFK. However, since the question asks for the club he currently plays for, and the most recent and specific information states he plays for Olympique Lyonnais, the best answer is:

Aleksandre Guruli plays for Olympique Lyonnais.",oskgc_010,What club does Aleksandre Guruli play for?,FC Karpaty Lviv,t5,rag_parent_child,False,"{'HALL': 0.9736678600311279, 'NOHALL': 0.02633221447467804}",0.9736678600311279,0.02633213996887207,0.37027549743652344
Aaron Turner played with the band Twilight.,Aaron Turner played with the bands Twilight and Sumac.,oskgc_011,What band did Aaron Turner play with?,Twilight,t5,rag_parent_child,False,"{'HALL': 0.002589205512776971, 'NOHALL': 0.9974108338356018}",0.002589205512776971,0.997410794487223,0.31178590655326843
"Eric Flint was influenced by Robert A. Heinlein and is the author of 1634: The Bavarian Crisis, that was preceded by Grantville Gazette II.","The author of 1634: The Bavarian Crisis, Eric Flint, was influenced by Robert A. Heinlein.",oskgc_012,Who influenced the author of 1634: The Bavarian Crisis?,Robert A. Heinlein,t5,rag_parent_child,False,"{'HALL': 0.092850461602211, 'NOHALL': 0.9071495532989502}",0.092850461602211,0.907149538397789,0.6053962707519531
