source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"Aleksander Barkov, Jr. was born in Finland.","The birthplace of Aleksander Barkov, Jr. is not mentioned in the provided context.",oskgc_035,"What is the birthPlace of Aleksander_Barkov,_Jr.?",Finland,single_hop,rag_hybrid,True
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,Acharya Institute of Technology is located in India.,oskgc_036,In which country is Acharya Institute of Technology located?,India,single_hop,rag_hybrid,False
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,"The Acharya Institute of Technology, located in India, is affiliated with Visvesvaraya Technological University.",oskgc_036,With which university is the institute located in India affiliated?,Visvesvaraya Technological University,multi_hop,rag_hybrid,False
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.",The provided context does not mention an alternative name for the AMC Matador.,oskgc_037,What is an alternative name for AMC Matador?,VAM Classic,single_hop,rag_hybrid,True
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.",The provided context does not specify the assembly location of the 1955 Dodge with the AMC V8 engine.,oskgc_037,What is the assembly location of the vehicle with the engine AMC V8 engine?,Thames,multi_hop,rag_hybrid,True
NASA's Apollo 8 crew included Frank Borman and William Anders.,William Anders was a crew member of Apollo 8.,oskgc_038,Who was a crew member of Apollo 8?,Frank_Borman,single_hop,rag_hybrid,False
NASA's Apollo 8 crew included Frank Borman and William Anders.,NASA operated the mission that included William Anders.,oskgc_038,Which organization operated the mission that included William Anders?,NASA,multi_hop,rag_hybrid,False
Bread is an ingredient of Ajoblanco which originates from Spain.,An ingredient in Ajoblanco is garlic.,oskgc_039,What is an ingredient in Ajoblanco?,Bread,single_hop,rag_hybrid,False
Bread is an ingredient of Ajoblanco which originates from Spain.,"The dish that includes bread as an ingredient is the bacon sandwich, which is popular in the UK. Therefore, the country is the UK.",oskgc_039,In which country is the dish that includes Bread as an ingredient?,Spain,multi_hop,rag_hybrid,False
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,"The provided context does not mention or imply any information about the successor of the Aston Martin V8. Therefore, based on the given information, the successor cannot be determined.",oskgc_040,What is the successor of Aston Martin V8?,Aston Martin Virage,single_hop,rag_hybrid,True
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,"The context provided does not mention the successor of the Aston Martin V8 or any related means of transportation for that successor. Therefore, based on the given information, it is not possible to determine the related means of transportation to the successor of the Aston Martin V8.",oskgc_040,What is the related mean of transportation to the successor of Aston Martin V8?,Aston Martin RHAM/1,multi_hop,rag_hybrid,True
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The abbreviation of AIP Advances is AIP Adv.,oskgc_041,What is the abbreviation of AIP Advances?,AIP Adv.,single_hop,rag_hybrid,False
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The journal with an impact factor of 1.524 is AIP Advances. The CODEN code for AIP Advances is **AAIDBI**.,oskgc_041,What is the coden code of the journal with an impact factor of 1.524?,AAIDBI,multi_hop,rag_hybrid,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.",The christening date of AIDAstella is 16th of March 2013.,oskgc_042,What is the christening date of AIDAstella?,2013-03-16,single_hop,rag_hybrid,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The entity that was christened on 2013-03-16 is the AIDAstella, and its length is 253260.0 millimetres.",oskgc_042,What is the length of the entity that was christened on 2013-03-16?,253260,multi_hop,rag_hybrid,False
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,"The provided context does not mention the artist of ""Expect_a_Miracle.""",oskgc_043,Who is the artist of Expect_a_Miracle?,Brian_Kelly,single_hop,rag_hybrid,True
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,"The provided context does not mention the artist Expect_a_Miracle or their genre of music. Therefore, based on the information given, it is not possible to determine the genre of music created by the artist of Expect_a_Miracle.",oskgc_043,What genre of music is created by the artist of Expect_a_Miracle?,Instrumental_music,multi_hop,rag_hybrid,True
An ingredient in a bacon sandwich is bread.,An ingredient of a Bacon Sandwich is bread and brown sauce.,oskgc_044,What is an ingredient of a Bacon_sandwich?,Bread,single_hop,rag_hybrid,False
Francis G. Slay is the leader of St. Louis.,"The provided context does not specify who the leader of St. Louis is. It only mentions that St. Louis is part of Spain (which is factually incorrect, but taken as given in the context), and that the St. Louis Rams are based in St. Louis. No information about the current leader of St. Louis is given.",oskgc_045,Who is the leader of St. Louis?,Francis_G._Slay,single_hop,rag_hybrid,True
250 Delaware Avenue is a location in Buffalo (New York).,"The location of 250 Delaware Avenue is Buffalo, New York, in Erie County, New York.",oskgc_046,What is the location of 250 Delaware Avenue?,Buffalo,single_hop,rag_hybrid,False
"J. R. R. Tolkien was born on January 3, 1892.",The provided context does not include the birth date of J. R. R. Tolkien.,oskgc_047,What is the birth date of J. R. R. Tolkien?,1892-01-03,single_hop,rag_hybrid,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its region. Therefore, based on the given information, it is not possible to determine which region Ciudad Ayala is a part of.",oskgc_048,Which region is Ciudad Ayala a part of?,Morelos,single_hop,rag_hybrid,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its leader. Therefore, based on the given information, the leader of the region that includes Ciudad Ayala cannot be determined.",oskgc_048,Who is the leader of the region that includes Ciudad Ayala?,Graco_Ramírez,multi_hop,rag_hybrid,True
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","Olga Bondareva was born on April 27, 1937.",oskgc_049,What is the birth date of Olga Bondareva?,1937-04-27,single_hop,rag_hybrid,False
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","The professional field of the person who studied at Leningrad State University, Olga Bondareva, is Economics.",oskgc_049,What is the professional field of the person who studied at Leningrad State University?,Economics,multi_hop,rag_hybrid,False
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","Alan Martin is associated with Motherwell FC, as multiple statements in the context confirm that he plays for Motherwell FC at Fir Park and is part of the Scotland National under-21 football team.",oskgc_050,Which club is Alan Martin associated with?,Accrington Stanley F.C.,single_hop,rag_hybrid,False
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","The ground of the club that Alan Martin is associated with is the Broadwood Stadium, as he plays for Clyde FC, which is based there.",oskgc_050,Where is the ground of the club that Alan Martin is associated with?,Accrington,multi_hop,rag_hybrid,False
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.","The capital of the United States is Washington, D.C.",oskgc_051,What is the capital of the United States?,"Washington,_D.C.",single_hop,rag_hybrid,False
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.",The ethnic group associated with the country where 'A Severed Wasp' is set is Native Americans.,oskgc_051,Which ethnic group is associated with the country where 'A Severed Wasp' is set?,Asian_Americans,multi_hop,rag_hybrid,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Based on the provided information, Ahmad Kadhim Assad is associated with multiple clubs, including Al-Zawra'a SC, Esteghlal Ahvaz F.C., Al-Talaba SC, Al-Naft Club, and Al-Jaish SC in Syria. However, the most consistently mentioned clubs across the context are Al-Zawra'a SC and Esteghlal Ahvaz F.C. 

Therefore, the clubs Ahmad Kadhim Assad is associated with are: **Al-Zawra'a SC and Esteghlal Ahvaz F.C.**",oskgc_052,Which club is Ahmad Kadhim Assad associated with?,Al-Quwa Al-Jawiya,single_hop,rag_hybrid,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Based on the provided context, Ahmad Kadhim Assad is associated with multiple clubs, including Al-Zawra'a SC, Esteghlal Ahvaz F.C., PAS Tehran F.C., Al-Naft Club, and Al-Jaish SC in Syria. However, the only manager explicitly mentioned in the context is Adnan Hamad, who is stated to be the manager of Esteghlal Ahvaz F.C.

Therefore, the manager of the club that Ahmad Kadhim Assad is associated with (specifically Esteghlal Ahvaz F.C.) is **Adnan Hamad**.",oskgc_052,Who is the manager of the club that Ahmad Kadhim Assad is associated with?,Adnan Hamad,multi_hop,rag_hybrid,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,"Agnes Kant was born in Hessisch Oldendorf, West Germany.",oskgc_053,Where was Agnes Kant born?,West_Germany,single_hop,rag_hybrid,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,"The context provides conflicting information about Ab Klink's alma mater. It mentions both Erasmus University Rotterdam and Leiden University. However, since the question asks for the alma mater of the person who holds the office of Member of the House of Representatives, and Ab Klink is identified as having held that office, we must rely on the most accurate information provided.

The context states: ""The alma mater of Ab Klink is Leiden University."" This statement directly answers the question.

Therefore, the alma mater of the person who holds the office of Member of the House of Representatives (Ab Klink) is **Leiden University**.",oskgc_053,What is the alma mater of the person who holds the office of Member of the House of Representatives?,Radboud_University_Nijmegen,multi_hop,rag_hybrid,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).","The 3Arena is located in Dublin, Leinster, in the Republic of Ireland.",oskgc_054,Where is 3Arena located?,North_Wall,single_hop,rag_hybrid,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).",The architect of the structure located in North Wall is HOK SVE.,oskgc_054,Who is the architect of the structure located in North_Wall?,HOK_SVE,multi_hop,rag_hybrid,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,The operating organisation of Antwerp International Airport is the Flemish Government.,oskgc_055,Who is the operating organisation of Antwerp International Airport?,Flemish Government,single_hop,rag_hybrid,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,"The airport whose operating organisation is the Flemish Government is the Antwerp International Airport. Therefore, the Flemish Government owns Antwerp International Airport.",oskgc_055,Who owns the airport whose operating organisation is the Flemish Government?,Flemish Region,multi_hop,rag_hybrid,False
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".","The provided context does not include information about the abbreviation of ""Acta Palaeontologica Polonica.""",oskgc_056,What is the abbreviation of Acta_Palaeontologica_Polonica?,Acta_Palaeontol._Pol.,single_hop,rag_hybrid,True
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".","The provided context does not include any information about the journal abbreviated as Acta Palaeontol. Pol. or its codenCode. Therefore, based on the given information, the codenCode cannot be determined.",oskgc_056,What is the codenCode of the journal abbreviated as Acta_Palaeontol._Pol.?,APGPAC,multi_hop,rag_hybrid,True
Anaheim has a UTC offset of -8.,The provided context does not contain information about the UTC offset of Anaheim.,oskgc_057,What is the utcOffset of Anaheim?,-8,single_hop,rag_hybrid,True
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The leader of the United States is President Barack Obama.,oskgc_058,Who is the leader of the United States?,Barack_Obama,single_hop,rag_hybrid,False
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The ethnic group associated with the country that is the setting of 1634: The Ram Rebellion is Asian Americans.,oskgc_058,Which ethnic group is associated with the country that is the setting of 1634: The Ram Rebellion?,Asian_Americans,multi_hop,rag_hybrid,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,Amatriciana sauce is found in Italy.,oskgc_059,In which country is Amatriciana sauce found?,Italy,single_hop,rag_hybrid,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,The language of the country where Amatriciana sauce is found is Italian.,oskgc_059,What is the language of the country where Amatriciana sauce is found?,Italian,multi_hop,rag_hybrid,False
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not mention Ciudad Ayala or its type of government. Therefore, based on the given information, it is not possible to determine the type of government that Ciudad Ayala has.",oskgc_060,What type of government does Ciudad Ayala have?,Council-manager_government,single_hop,rag_hybrid,True
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not mention any city with a population density of 1604. Therefore, based on the information given, the title of the leader in a city with a population density of 1604 cannot be determined.",oskgc_060,What is the title of the leader in the city with a population density of 1604?,Governator,multi_hop,rag_hybrid,True
Angola International Airport city served is Luanda.,"Angola International Airport is located in Ícolo e Bengo, which is in Luanda Province, Angola. Therefore, the airport serves the city of Luanda, the capital of Angola.",oskgc_061,What city does Angola International Airport serve?,Luanda,single_hop,rag_hybrid,False
The birth place of Adam Koc was Suwałki.,The birthplace of Adam Koc is not mentioned in the provided context.,oskgc_062,What is the birthPlace of Adam_Koc?,Suwałki,single_hop,rag_hybrid,True
The 3Arena is located at East Link Bridge.,"The 3Arena is located in Dublin, Ireland, at North Wall.",oskgc_063,What is the location of 3Arena?,East_Link_Bridge,single_hop,rag_hybrid,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,The movie *It's Great to Be Young* stars Cecil Parker and John Mills.,oskgc_064,Who stars in It's Great to Be Young?,John Mills,single_hop,rag_hybrid,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,"The cinematography of the film starring John Mills, *It’s Great to Be Young* (1956), was handled by Gilbert Taylor.",oskgc_064,Who was responsible for the cinematography of the film starring John Mills?,Gilbert Taylor,multi_hop,rag_hybrid,False
A Fortress of Grey Ice has 672 pages.,The provided context does not include information about the number of pages in A Fortress of Grey Ice.,oskgc_065,How many pages does A Fortress of Grey Ice have?,672,single_hop,rag_hybrid,True
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,Amatriciana sauce is found in Italy.,oskgc_066,In which country is Amatriciana sauce found?,Italy,single_hop,rag_hybrid,False
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,The region in the country where Amatriciana sauce is found is Lazio.,oskgc_066,What is the region in the country where Amatriciana sauce is found?,Lazio,multi_hop,rag_hybrid,False
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.",The birth date of Liselotte Grschebina is not provided in the given context.,oskgc_067,What is the birth date of Liselotte Grschebina?,1908-05-02,single_hop,rag_hybrid,True
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.",The nationality of the person born on 1908-05-02 is not provided in the given context.,oskgc_067,What is the nationality of the person born on 1908-05-02?,Israel,multi_hop,rag_hybrid,True
A.F.C. Blackpool have had Stuart Parker as their manager.,The manager of A.F.C. Blackpool is not mentioned in the provided context.,oskgc_068,Who is the manager of A.F.C. Blackpool?,Stuart_Parker,single_hop,rag_hybrid,True
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,Alessio Romagnoli plays for U.C. Sampdoria.,oskgc_069,Which club does Alessio Romagnoli play for?,Italy_national_under-16_football_team,single_hop,rag_hybrid,False
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,"The context does not provide information about the coach of the club that Alessio Romagnoli plays for (U.C. Sampdoria). It only mentions that Alessio Romagnoli plays for U.C. Sampdoria and is in the Italy national under-17 football team coached by Alessandro Dal Canto. Therefore, based on the given information, the coach of U.C. Sampdoria is not specified.",oskgc_069,Who is the coach of the club that Alessio Romagnoli plays for?,Daniele_Zoratto,multi_hop,rag_hybrid,True
MotorSport Vision is located in the the city of Kent.,"MotorSport Vision operates the Bedford Aerodrome located in Thurleigh. Therefore, MotorSport Vision is located in Thurleigh.",oskgc_070,In which city is MotorSport Vision located?,Kent,single_hop,rag_hybrid,False
The total population of the United States is over 324720797.,"The population total of the United States is 324,720,797.",oskgc_071,What is the population total of the United States?,324720797,single_hop,rag_hybrid,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,The ground of A.F.C. Blackpool is located in Blackpool.,oskgc_072,What is the ground of A.F.C. Blackpool?,Blackpool,single_hop,rag_hybrid,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,"The team that plays in Blackpool, A.F.C. Blackpool, competes in a league that is not specified in the provided context. Therefore, based on the given information, the league cannot be determined.",oskgc_072,In which league does the team that plays in Blackpool compete?,North West Counties Football League,multi_hop,rag_hybrid,True
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,The AMC Matador is assembled in Mexico.,oskgc_073,What is the assembly location of the AMC Matador?,Thames,single_hop,rag_hybrid,False
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,"The provided context does not mention the AMC Matador being assembled in Thames or specify the year it was produced. Therefore, based on the given information, the year of production for the AMC Matador assembled in Thames cannot be determined.",oskgc_073,"In which year was the AMC Matador, assembled in Thames, produced?",1974,multi_hop,rag_hybrid,True
300 North LaSalle is located in Illinois in the United States.,"300 North LaSalle is located in Chicago, part of DuPage County.",oskgc_074,Where is 300 North LaSalle located?,Illinois,single_hop,rag_hybrid,False
300 North LaSalle is located in Illinois in the United States.,"The location of 300 North LaSalle is in Chicago, which is in the United States. Therefore, the country is the United States.",oskgc_074,In which country is the location of 300 North LaSalle?,United States,multi_hop,rag_hybrid,False
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".",The former name of 1101 Clematis is not provided in the given context.,oskgc_075,What was the former name of 1101 Clematis?,1928 SJ,single_hop,rag_hybrid,True
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".","The provided context does not contain any information about an object with the former name ""1928 SJ"" or its epoch date. Therefore, based on the given information, the epoch of the object whose former name is 1928 SJ cannot be determined.",oskgc_075,What is the epoch of the object whose former name is 1928 SJ?,2006-12-31,multi_hop,rag_hybrid,True
Los Angeles Rams play at the Los Angeles Memorial Coliseum.,The location of the Los Angeles Rams is the Los Angeles Memorial Coliseum in Los Angeles.,oskgc_076,What is the location of the Los Angeles Rams?,Los Angeles Memorial Coliseum,single_hop,rag_hybrid,False
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not mention anyone named McVeagh of the South Seas or their director. Therefore, based on the given information, it is not possible to determine who the director of McVeagh of the South Seas is.",oskgc_077,Who is a director of McVeagh of the South Seas?,Harry Carey,single_hop,rag_hybrid,True
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not mention a film directed by Harry Carey, so it is not possible to determine which company distributed the film directed by him based on the given information.",oskgc_077,Which company distributed the film directed by Harry Carey?,Alliance Films Corporation,multi_hop,rag_hybrid,True
Super Capers' gross income was $ 30955.,"The gross income of Super Capers is $30,955.",oskgc_078,What is the gross of Super_Capers?,30955,single_hop,rag_hybrid,False
"GMA New Media, Inc. is a media company.","The provided context does not mention or provide any information about GMA_New_Media. Therefore, based on the given information, it is not possible to determine what type of entity GMA_New_Media is.",oskgc_079,What type of entity is GMA_New_Media?,Media_company,single_hop,rag_hybrid,True
(19255) 1994 VK8 has a periapsis of 6155910000000.,The periapsis of (19255) 1994 VK8 is 6155910000000.0 km.,oskgc_080,What is the periapsis of (19255)_1994_VK8?,6155910000000,single_hop,rag_hybrid,False
Alan Bean was a part of the crew of Apollo 12.,The provided context does not mention which mission Alan Bean was a part of.,oskgc_081,What mission was Alan Bean a part of?,Apollo_12,single_hop,rag_hybrid,True
Sumitra Mahajan is an Indian leader.,"The leader of India is the President. However, the specific name of the President is not provided in the given context.",oskgc_082,Who is the leader of India?,Sumitra_Mahajan,single_hop,rag_hybrid,True
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,The provided context does not contain any information about the location of A.E Dimitra Efxeinoupolis.,oskgc_083,What is the location of A.E Dimitra Efxeinoupolis?,Greece,single_hop,rag_hybrid,True
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,"The context provided does not mention A.E Dimitra Efxeinoupolis or the country where it is located, so it is not possible to determine the leader of that country based on the given information.",oskgc_083,Who is the leader of the country where A.E Dimitra Efxeinoupolis is located?,Alexis Tsipras,multi_hop,rag_hybrid,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.",The nationality of Adam Koc is not provided in the given context.,oskgc_084,What is the nationality of Adam Koc?,Poland,single_hop,rag_hybrid,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.","The provided context does not mention Adam Koc or any information related to his nationality or ethnic group. Therefore, based on the given information, it is not possible to determine which ethnic group is associated with the nationality of Adam Koc.",oskgc_084,Which ethnic group is associated with the nationality of Adam Koc?,Kashubians,multi_hop,rag_hybrid,True
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania.",oskgc_085,Where is the 11th Mississippi Infantry Monument located?,Adams_County,single_hop,rag_hybrid,False
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"Based on the provided context:

- The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania.
- Frederick County (Maryland) is southwest of Adams County (Pennsylvania).

Since Frederick County is southwest, and Cumberland County is north of Adams County, the only direction not mentioned is southeast.

Therefore, the county southeast of the location of the 11th Mississippi Infantry Monument (in Adams County, Pennsylvania) is **Frederick County, Maryland**, as it lies to the southwest, and no other county is mentioned in the southeast direction.

However, logically, if Frederick County is southwest, then the county directly southeast would be adjacent to Adams County in that direction. Since no other county is mentioned in the southeast, and Frederick County is southwest, the correct inference is that **Frederick County, Maryland** is not southeast.

But since no county is explicitly stated as being southeast, and the only counties mentioned are:

- Cumberland County (north),
- Frederick County (southwest),

Then, **no county is explicitly identified as being southeast** in the context.

Thus, based strictly on the provided information, **the county southeast of the 11th Mississippi Infantry Monument cannot be determined**.",oskgc_085,Which county is southeast of the location of the 11th Mississippi Infantry Monument?,Carroll_County,multi_hop,rag_hybrid,True
The album Expect a miracle is of the easy listening genre.,The genre of Expect_a_Miracle cannot be determined from the provided context.,oskgc_086,What is the genre of Expect_a_Miracle?,Easy_listening,single_hop,rag_hybrid,True
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,The provided context does not mention the manager of Hull City A.F.C.,oskgc_087,Who is the manager of Hull City A.F.C.?,Steve Bruce,single_hop,rag_hybrid,True
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,"Based on the provided context, there is no information indicating that Abel Hernández plays for a club managed by Steve Bruce. The context only states that Abel Hernández plays for U.S. Città di Palermo, which is managed by Giuseppe Iachini. Therefore, the answer is: Abel Hernández does not play for a club managed by Steve Bruce according to the given information.",oskgc_087,Which club does Abel Hernández play for that is managed by Steve Bruce?,Hull City A.F.C.,multi_hop,rag_hybrid,True
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","The population density of Austin, Texas is 1296.65 inhabitants per square kilometre.",oskgc_088,What is the population density of Austin?,1296.65,single_hop,rag_hybrid,False
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","The city with a population density of 1296.65 inhabitants per square kilometre is Austin, Texas. According to the context, the total area of Austin, Texas is **703.95 sq km**.",oskgc_088,What is the total area of the city with a population density of 1296.65?,703.95,multi_hop,rag_hybrid,False
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.",Baked Alaska is associated with the dessert course.,oskgc_089,What course is Baked Alaska associated with?,Dessert,single_hop,rag_hybrid,False
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.",The dish variation associated with Baked Alaska is Christmas pudding.,oskgc_089,What dish variation is associated with the course of Baked Alaska?,Cookie,multi_hop,rag_hybrid,False
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.",AmeriGas serves the United States.,oskgc_090,Which country does AmeriGas serve?,United_States,single_hop,rag_hybrid,False
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.",The title of the leader of the country served by AmeriGas is President.,oskgc_090,What is the title of the leader of the country served by AmeriGas?,Vice_President,multi_hop,rag_hybrid,False
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.","Ace Wilder is associated with Hip hop music, specifically the subgenre Gangsta rap, and also performs electropop music.",oskgc_091,What genre is Ace Wilder associated with?,Hip_hop_music,single_hop,rag_hybrid,False
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.",A music subgenre of the genre associated with Ace Wilder is Gangsta rap.,oskgc_091,What is a music subgenre of the genre associated with Ace Wilder?,Gangsta_rap,multi_hop,rag_hybrid,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!",The producer of Turn Me On is The Honeymoon Killers.,oskgc_092,Who is the producer of Turn Me On?,The Honeymoon Killers,single_hop,rag_hybrid,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!","The album that follows the album that follows *Turn Me On* is *Take It Off!*. 

Explanation:  
- *Turn Me On* is followed by *Take It Off!* (as stated in multiple sentences).  
- Therefore, the album that follows *Turn Me On* is *Take It Off!*.  
- Since the question asks for the album that follows the album that follows *Turn Me On*, it is asking for the album that comes after *Take It Off!*. However, the provided context does not mention any album that follows *Take It Off!*.  

But based on the given context, we can only confirm that *Take It Off!* follows *Turn Me On*. There is no information about what comes after *Take It Off!*.  

Thus, the answer cannot be determined from the provided context.",oskgc_092,What is the album that follows the album that follows Turn Me On?,'Til Death Do Us Part,multi_hop,rag_hybrid,True
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.",The ground of AFC Ajax (amateurs) is Sportpark De Toekomst.,oskgc_093,What is the ground of AFC Ajax?,Sportpark De Toekomst,single_hop,rag_hybrid,False
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.","AFC Ajax N.V. owns the ground of AFC Ajax (amateurs), which is Sportpark De Toekomst.",oskgc_093,Who owns the ground of AFC Ajax?,AFC Ajax N.V.,multi_hop,rag_hybrid,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,The publisher of A Glastonbury Romance is The Bodley Head.,oskgc_094,Who is the publisher of A Glastonbury Romance?,The Bodley Head,single_hop,rag_hybrid,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,"The provided context does not mention who founded the publisher of A Glastonbury Romance. It only states that the novel was published by The Bodley Head and Simon & Schuster, but no information about the founders of these publishers is included. Therefore, the question cannot be answered based on the given context.",oskgc_094,Who founded the publisher of A Glastonbury Romance?,Charles Elkin Mathews,multi_hop,rag_hybrid,True
Abner W. Sibal's date of birth is 11 - 04 - 1921.,The birth date of Abner W. Sibal is not provided in the given context.,oskgc_095,What is the birth date of Abner W. Sibal?,1921-04-11,single_hop,rag_hybrid,True
Atlantic City is part of Atlantic County.,Atlantic City is part of Atlantic County.,oskgc_096,What county is Atlantic City a part of?,Atlantic County,single_hop,rag_hybrid,False
