source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","Alan Martin is associated with multiple clubs, each with their own grounds:

- Clyde FC: Broadwood Stadium  
- Motherwell F.C.: Fir Park  
- Hamilton Academical FC: New Douglas Park  
- Aldershot Town FC: The ground is not mentioned in the provided context.

Therefore, the grounds of the clubs Alan Martin is associated with are Broadwood Stadium, Fir Park, and New Douglas Park.",oskgc_050,Where is the ground of the club that Alan Martin is associated with?,Accrington,multi_hop,rag,True
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.","The capital of the United States is Washington, D.C.",oskgc_051,What is the capital of the United States?,"Washington,_D.C.",single_hop,rag,False
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.",The ethnic group associated with the country where 'A Severed Wasp' is set is the Native Americans.,oskgc_051,Which ethnic group is associated with the country where 'A Severed Wasp' is set?,Asian_Americans,multi_hop,rag,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Ahmad Kadhim Assad is associated with Steel Azin F.C., Esteghlal Ahvaz F.C., Al-Naft, Al-Zawra'a SC, and Al-Jaish SC in Syria.",oskgc_052,Which club is Ahmad Kadhim Assad associated with?,Al-Quwa Al-Jawiya,single_hop,rag,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Ahmad Kadhim Assad is associated with Esteghlal Ahvaz F.C. and Al-Zawra'a SC. 

From the context:
- Adnan Hamad is the manager of Esteghlal Ahvaz F.C.
- Basim Qasim is the manager of Al-Zawra'a SC.

Since the question asks for the manager of the club Ahmad Kadhim Assad is associated with, and he is associated with both clubs, the answer depends on which club is being referred to. However, multiple sentences in the context link Ahmad Kadhim Assad directly with Esteghlal Ahvaz F.C. and Adnan Hamad as its manager.

Therefore, the manager of the club Ahmad Kadhim Assad is associated with (Esteghlal Ahvaz F.C.) is **Adnan Hamad**.",oskgc_052,Who is the manager of the club that Ahmad Kadhim Assad is associated with?,Adnan Hamad,multi_hop,rag,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,Agnes Kant was born in West Germany.,oskgc_053,Where was Agnes Kant born?,West_Germany,single_hop,rag,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,"The person who holds the office of Member of the House of Representatives in the given context is Ab Klink. The alma mater of Ab Klink is Leiden University. Therefore, the alma mater of the person who holds the office of Member of the House of Representatives is Leiden University.",oskgc_053,What is the alma mater of the person who holds the office of Member of the House of Representatives?,Radboud_University_Nijmegen,multi_hop,rag,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).","The 3Arena is located on North Wall Quay in Dublin, Republic of Ireland.",oskgc_054,Where is 3Arena located?,North_Wall,single_hop,rag,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).",The architect of the structure located in North Wall is Populous.,oskgc_054,Who is the architect of the structure located in North_Wall?,HOK_SVE,multi_hop,rag,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,The operating organisation of Antwerp International Airport is the Flemish Government.,oskgc_055,Who is the operating organisation of Antwerp International Airport?,Flemish Government,single_hop,rag,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,"The airport whose operating organisation is the Flemish Government is Antwerp International Airport. Therefore, the Flemish Government owns Antwerp International Airport.",oskgc_055,Who owns the airport whose operating organisation is the Flemish Government?,Flemish Region,multi_hop,rag,False
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".",The abbreviation of Acta Palaeontologica Polonica is Acta Palaeontol. Pol.,oskgc_056,What is the abbreviation of Acta_Palaeontologica_Polonica?,Acta_Palaeontol._Pol.,single_hop,rag,False
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".","The provided context does not include the codenCode for the journal abbreviated as Acta Palaeontol. Pol. Therefore, based on the given information, the codenCode cannot be determined.",oskgc_056,What is the codenCode of the journal abbreviated as Acta_Palaeontol._Pol.?,APGPAC,multi_hop,rag,True
Anaheim has a UTC offset of -8.,"The provided context does not explicitly state the UTC offset for Anaheim, California. However, it does mention that Antioch (California) has UTC offsets of -7 and -8, which are inconsistent. Since both Antioch and Anaheim are in California, and California generally observes Pacific Time (UTC-8) during standard time and UTC-7 during daylight saving time, we can infer that Anaheim likely follows the same time zone.

Therefore, based on typical time zone practices for California and the information provided, the UTC offset for Anaheim is most likely **-8** (standard time) or **-7** (daylight saving time). Without a specific mention in the context, we cannot definitively assign one value. However, since the context lists both -7 and -8 for Antioch, and does not clarify, we cannot determine a single definitive UTC offset for Anaheim from the given information.",oskgc_057,What is the utcOffset of Anaheim?,-8,single_hop,rag,True
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The leader of the United States is the President. Barack Obama is mentioned as the leader of the United States.,oskgc_058,Who is the leader of the United States?,Barack_Obama,single_hop,rag,False
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The ethnic group associated with the country that is the setting of 1634: The Ram Rebellion is Asian Americans.,oskgc_058,Which ethnic group is associated with the country that is the setting of 1634: The Ram Rebellion?,Asian_Americans,multi_hop,rag,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,Amatriciana sauce is found in Italy.,oskgc_059,In which country is Amatriciana sauce found?,Italy,single_hop,rag,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,The language of the country where Amatriciana sauce is found is Italian.,oskgc_059,What is the language of the country where Amatriciana sauce is found?,Italian,multi_hop,rag,False
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not contain any information about Ciudad Ayala or its form of government. Therefore, it is not possible to determine the type of government Ciudad Ayala has based on the given information.",oskgc_060,What type of government does Ciudad Ayala have?,Council-manager_government,single_hop,rag,True
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not mention any city with a population density of 1604. Therefore, based on the given information, it is not possible to determine the title of the leader in such a city.",oskgc_060,What is the title of the leader in the city with a population density of 1604?,Governator,multi_hop,rag,True
Angola International Airport city served is Luanda.,"Angola International Airport is located in Ícolo e Bengo, which is in Luanda Province, Angola. Therefore, the airport serves the city of Luanda, the capital of Angola.",oskgc_061,What city does Angola International Airport serve?,Luanda,single_hop,rag,False
The birth place of Adam Koc was Suwałki.,The birth place of Adam Koc is not mentioned in the provided context.,oskgc_062,What is the birthPlace of Adam_Koc?,Suwałki,single_hop,rag,True
The 3Arena is located at East Link Bridge.,"The 3Arena is located in Dublin, Republic of Ireland, on North Wall Quay, and is situated at East Link Bridge.",oskgc_063,What is the location of 3Arena?,East_Link_Bridge,single_hop,rag,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,The stars in *It's Great to Be Young* are John Mills and Cecil Parker.,oskgc_064,Who stars in It's Great to Be Young?,John Mills,single_hop,rag,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,"Gilbert Taylor was responsible for the cinematography of the film starring John Mills, *It’s Great to Be Young*.",oskgc_064,Who was responsible for the cinematography of the film starring John Mills?,Gilbert Taylor,multi_hop,rag,False
A Fortress of Grey Ice has 672 pages.,The provided context does not include information about the number of pages in A Fortress of Grey Ice.,oskgc_065,How many pages does A Fortress of Grey Ice have?,672,single_hop,rag,True
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,Amatriciana sauce is found in Italy.,oskgc_066,In which country is Amatriciana sauce found?,Italy,single_hop,rag,False
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,Amatriciana sauce is found in Italy.,oskgc_066,What is the region in the country where Amatriciana sauce is found?,Lazio,multi_hop,rag,False
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.",The birth date of Liselotte Grschebina is not provided in the given context.,oskgc_067,What is the birth date of Liselotte Grschebina?,1908-05-02,single_hop,rag,True
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.","The context does not provide the birth date of any of the individuals listed, so it is not possible to determine the nationality of the person born on 1908-05-02 based on the given information.",oskgc_067,What is the nationality of the person born on 1908-05-02?,Israel,multi_hop,rag,True
A.F.C. Blackpool have had Stuart Parker as their manager.,The provided context does not mention the manager of A.F.C. Blackpool.,oskgc_068,Who is the manager of A.F.C. Blackpool?,Stuart_Parker,single_hop,rag,True
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,Alessio Romagnoli plays for U.C. Sampdoria.,oskgc_069,Which club does Alessio Romagnoli play for?,Italy_national_under-16_football_team,single_hop,rag,False
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,"The context does not provide information about the coach of U.C. Sampdoria, the club that Alessio Romagnoli plays for. It only mentions that Alessandro Dal Canto is the coach of the Italy national under-17 football team, which Alessio Romagnoli is a part of. Therefore, based on the given information, the coach of the club Alessio Romagnoli plays for cannot be determined.",oskgc_069,Who is the coach of the club that Alessio Romagnoli plays for?,Daniele_Zoratto,multi_hop,rag,True
MotorSport Vision is located in the the city of Kent.,"The provided context does not specify the city where MotorSport Vision is located. It only mentions that MotorSport Vision operates the Bedford Aerodrome in Thurleigh. Therefore, based on the given information, the city cannot be determined.",oskgc_070,In which city is MotorSport Vision located?,Kent,single_hop,rag,True
The total population of the United States is over 324720797.,"The population total of the United States is 324,720,797.",oskgc_071,What is the population total of the United States?,324720797,single_hop,rag,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,The ground of A.F.C. Blackpool is located in Blackpool.,oskgc_072,What is the ground of A.F.C. Blackpool?,Blackpool,single_hop,rag,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,"The context provided does not specify the league in which A.F.C. Blackpool competes. Therefore, based on the given information, the league cannot be determined.",oskgc_072,In which league does the team that plays in Blackpool compete?,North West Counties Football League,multi_hop,rag,True
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,The AMC Matador is assembled in Mexico.,oskgc_073,What is the assembly location of the AMC Matador?,Thames,single_hop,rag,False
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,"The provided context does not mention the AMC Matador being assembled in Thames, nor does it specify a production year for such an assembly. Therefore, based on the given information, the year the AMC Matador assembled in Thames was produced cannot be determined.",oskgc_073,"In which year was the AMC Matador, assembled in Thames, produced?",1974,multi_hop,rag,True
300 North LaSalle is located in Illinois in the United States.,"300 North LaSalle is located in Chicago, part of DuPage County.",oskgc_074,Where is 300 North LaSalle located?,Illinois,single_hop,rag,False
300 North LaSalle is located in Illinois in the United States.,"The location of 300 North LaSalle is in the United States. This is inferred because it is stated to be in Chicago, which is a city in the U.S., and Chicago is part of DuPage County, Illinois, which is in the United States.",oskgc_074,In which country is the location of 300 North LaSalle?,United States,multi_hop,rag,False
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".",The provided context does not mention the former name of 1101 Clematis.,oskgc_075,What was the former name of 1101 Clematis?,1928 SJ,single_hop,rag,True
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".","The provided context does not contain any information about the object formerly known as 1928 SJ or its epoch. Therefore, based on the given information, the epoch of (1928 SJ) cannot be determined.",oskgc_075,What is the epoch of the object whose former name is 1928 SJ?,2006-12-31,multi_hop,rag,True
Los Angeles Rams play at the Los Angeles Memorial Coliseum.,"The location of the Los Angeles Rams is Los Angeles, specifically at the Los Angeles Memorial Coliseum.",oskgc_076,What is the location of the Los Angeles Rams?,Los Angeles Memorial Coliseum,single_hop,rag,False
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not mention anything about ""McVeagh of the South Seas"" or its director. Therefore, based on the given information, it is not possible to determine who the director of McVeagh of the South Seas is.",oskgc_077,Who is a director of McVeagh of the South Seas?,Harry Carey,single_hop,rag,True
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not contain any information about a film directed by Harry Carey or its distributor. Therefore, the question cannot be answered based on the given information.",oskgc_077,Which company distributed the film directed by Harry Carey?,Alliance Films Corporation,multi_hop,rag,True
Super Capers' gross income was $ 30955.,"The gross of Super Capers is $30,955.",oskgc_078,What is the gross of Super_Capers?,30955,single_hop,rag,False
"GMA New Media, Inc. is a media company.",GMA New Media is a mass media entity.,oskgc_079,What type of entity is GMA_New_Media?,Media_company,single_hop,rag,False
(19255) 1994 VK8 has a periapsis of 6155910000000.,"The periapsis of (19255) 1994 VK8 is 6,155,910,000,000.0 km.",oskgc_080,What is the periapsis of (19255)_1994_VK8?,6155910000000,single_hop,rag,False
Alan Bean was a part of the crew of Apollo 12.,The provided context does not mention which mission Alan Bean was a part of.,oskgc_081,What mission was Alan Bean a part of?,Apollo_12,single_hop,rag,True
Sumitra Mahajan is an Indian leader.,The leader of India is the President.,oskgc_082,Who is the leader of India?,Sumitra_Mahajan,single_hop,rag,False
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,The provided context does not contain any information about the location of A.E Dimitra Efxeinoupolis.,oskgc_083,What is the location of A.E Dimitra Efxeinoupolis?,Greece,single_hop,rag,True
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,"The provided context does not contain any information about A.E Dimitra Efxeinoupolis or the country where it is located. Therefore, based on the given information, it is not possible to determine who the leader of that country is.",oskgc_083,Who is the leader of the country where A.E Dimitra Efxeinoupolis is located?,Alexis Tsipras,multi_hop,rag,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.",The nationality of Adam Koc cannot be determined from the provided context.,oskgc_084,What is the nationality of Adam Koc?,Poland,single_hop,rag,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.","The provided context does not mention Adam Koc or any information related to his nationality or ethnic group. Therefore, based on the given information, it is not possible to determine which ethnic group is associated with the nationality of Adam Koc.",oskgc_084,Which ethnic group is associated with the nationality of Adam Koc?,Kashubians,multi_hop,rag,True
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania.",oskgc_085,Where is the 11th Mississippi Infantry Monument located?,Adams_County,single_hop,rag,False
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"Based on the provided context:

- The 11th Mississippi Infantry Monument is located in Adams County (Pennsylvania).
- Frederick County (Maryland) is southwest of Adams County (Pennsylvania).

Since Frederick County is southwest, and no other county is mentioned as being southeast, we can infer that the county southeast of Adams County (and thus southeast of the monument) is not directly mentioned in the context.

Therefore, based on the given information, **the county southeast of the location of the 11th Mississippi Infantry Monument cannot be determined**.",oskgc_085,Which county is southeast of the location of the 11th Mississippi Infantry Monument?,Carroll_County,multi_hop,rag,True
The album Expect a miracle is of the easy listening genre.,"The genre of Expect a Miracle is not explicitly mentioned in the provided context. However, since Expect a Miracle is described as an instrumental album by Brian Kelly, and no specific genre is assigned to it, we cannot determine its genre from the given information.",oskgc_086,What is the genre of Expect_a_Miracle?,Easy_listening,single_hop,rag,True
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,The provided context does not mention the manager of Hull City A.F.C.,oskgc_087,Who is the manager of Hull City A.F.C.?,Steve Bruce,single_hop,rag,True
Abel Hernández plays for Hull City A.F.C. who are managed by Steve Bruce.,"Based on the provided context, Abel Hernández plays for U.S. Città di Palermo, which is managed by Giuseppe Iachini. There is no mention of Steve Bruce managing any club in the context. Therefore, the question cannot be answered with the given information.",oskgc_087,Which club does Abel Hernández play for that is managed by Steve Bruce?,Hull City A.F.C.,multi_hop,rag,True
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.",The population density of Austin is 1296.65 inhabitants per square kilometre.,oskgc_088,What is the population density of Austin?,1296.65,single_hop,rag,False
"The population density of Austin (Texas), is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","The provided context does not include a city with a population density of 1296.65. Therefore, based on the given information, the total area of such a city cannot be determined.",oskgc_088,What is the total area of the city with a population density of 1296.65?,703.95,multi_hop,rag,True
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.",Baked Alaska is associated with the dessert course.,oskgc_089,What course is Baked Alaska associated with?,Dessert,single_hop,rag,False
"The dessert of baked Alaska has meringue as an ingredient, a cookie is also a type of dessert.","The context provided does not mention any specific dish variation associated with Baked Alaska. It only states that Baked Alaska is a dish from the New York region and found in the United States, and lists ingredients such as sponge cake and Christmas pudding. Therefore, based on the given information, no dish variation of Baked Alaska is identified.",oskgc_089,What dish variation is associated with the course of Baked Alaska?,Cookie,multi_hop,rag,True
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.",AmeriGas serves the United States.,oskgc_090,Which country does AmeriGas serve?,United_States,single_hop,rag,False
"Vice President is a United States leadership title, and AmeriGas provides its services in the United States.","The title of the leader of the country served by AmeriGas is not specified in the provided context. While it mentions that Paul Ryan is the leader, it does not state his title.",oskgc_090,What is the title of the leader of the country served by AmeriGas?,Vice_President,multi_hop,rag,True
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.",Ace Wilder is associated with Hip hop music.,oskgc_091,What genre is Ace Wilder associated with?,Hip_hop_music,single_hop,rag,False
"Hip Hop music, which includes Gangsta Rap, utilizes drum and bass. It is the genre of Ace Wilder.",A music subgenre of the genre associated with Ace Wilder is Gangsta rap.,oskgc_091,What is a music subgenre of the genre associated with Ace Wilder?,Gangsta_rap,multi_hop,rag,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!",The producer of Turn Me On is Wharton Tiers.,oskgc_092,Who is the producer of Turn Me On?,The Honeymoon Killers,single_hop,rag,False
"The American band, the Honeymoon Killers, self-produced its album called Turn Me On followed by the Take it Off! album where The extended play song, 'Til Death Do Us Part came after Take It Off!","The retrieved context does not provide information about the album that follows Turn Me On, nor does it mention any other albums by The Honeymoon Killers. Therefore, it is not possible to determine what album follows the album that follows Turn Me On based on the given information.",oskgc_092,What is the album that follows the album that follows Turn Me On?,'Til Death Do Us Part,multi_hop,rag,True
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.",The ground of AFC Ajax (amateurs) is Sportpark De Toekomst.,oskgc_093,What is the ground of AFC Ajax?,Sportpark De Toekomst,single_hop,rag,False
"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, which is owned by AFC Ajax N.V.","AFC Ajax N.V. owns the ground of AFC Ajax, which is Sportpark De Toekomst.",oskgc_093,Who owns the ground of AFC Ajax?,AFC Ajax N.V.,multi_hop,rag,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,The publisher of A Glastonbury Romance is Simon & Schuster.,oskgc_094,Who is the publisher of A Glastonbury Romance?,The Bodley Head,single_hop,rag,False
A Glastonbury Romance is published by The Bodley Head which was founded by Charles Elkin Mathews.,"The provided context does not mention who founded the publisher of A Glastonbury Romance, Simon & Schuster.",oskgc_094,Who founded the publisher of A Glastonbury Romance?,Charles Elkin Mathews,multi_hop,rag,True
Abner W. Sibal's date of birth is 11 - 04 - 1921.,The birth date of Abner W. Sibal is not provided in the given context.,oskgc_095,What is the birth date of Abner W. Sibal?,1921-04-11,single_hop,rag,True
Atlantic City is part of Atlantic County.,Atlantic City is part of Atlantic County.,oskgc_096,What county is Atlantic City a part of?,Atlantic County,single_hop,rag,False
Gus Poyet played for Chelsea F.C.,"The provided context does not mention Gus Poyet or any club associated with him. Therefore, based on the given information, it is not possible to determine which club is associated with Gus Poyet.",oskgc_097,Which club is associated with Gus Poyet?,Chelsea_F.C.,single_hop,rag,True
Jerry Ordway's nationality is that of the United States.,Jerry Ordway is American.,oskgc_098,What is the nationality of Jerry Ordway?,United States,single_hop,rag,False
Condiments are ingredients of bacon sandwiches and a variation of it is the BLT.,A dish variation of a bacon sandwich is a BLT.,oskgc_099,What is a dish variation of a Bacon sandwich?,BLT,single_hop,rag,False
Condiments are ingredients of bacon sandwiches and a variation of it is the BLT.,The ingredient used in a dish that has a variation called BLT is bacon.,oskgc_099,What ingredient is used in a dish that has a variation called BLT?,Condiment,multi_hop,rag,False
Asser Levy Public Baths is located in Manhattan and was added to the National Register of Historic Places on 23rd April 1980 with the Reference number 80002709.,"Asser Levy Public Baths is located in Manhattan, New York.",oskgc_100,Where is Asser Levy Public Baths located?,Manhattan,single_hop,rag,False
Asser Levy Public Baths is located in Manhattan and was added to the National Register of Historic Places on 23rd April 1980 with the Reference number 80002709.,The provided context does not include the National Register of Historic Places reference number for the Asser Levy Public Baths.,oskgc_100,What is the National Register of Historic Places reference number for the location of Asser Levy Public Baths?,80002709,multi_hop,rag,True
